filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
178_stage3.nii.gz,6,Aorta,2,2,0.5746683452190888,556829
178_stage3.nii.gz,7,PA,1,1,1.0,52226
178_stage3.nii.gz,8,LAA,1,1,1.0,63687
178_stage3.nii.gz,9,Coronary,1,1,1.0,20858
178_stage3.nii.gz,10,PV,3,3,0.40294111277153316,92346
129_stage3.nii.gz,1,Myocardium,1,1,1.0,532687
129_stage3.nii.gz,2,LA,1,1,1.0,418003
129_stage3.nii.gz,3,LV,1,1,1.0,499567
129_stage3.nii.gz,4,RA,1,1,1.0,464926
129_stage3.nii.gz,5,RV,1,1,1.0,669721
129_stage3.nii.gz,6,Aorta,2,2,0.522418383518225,631000
129_stage3.nii.gz,7,PA,2,1,0.9897696748013946,279952
129_stage3.nii.gz,8,LAA,1,1,1.0,31909
129_stage3.nii.gz,9,Coronary,2,2,0.5597073086248701,23096
129_stage3.nii.gz,10,PV,3,3,0.547418689547926,90671
184_stage3.nii.gz,1,Myocardium,1,1,1.0,599665
184_stage3.nii.gz,2,LA,1,1,1.0,368984
184_stage3.nii.gz,3,LV,1,1,1.0,628222
184_stage3.nii.gz,4,RA,1,1,1.0,505401
184_stage3.nii.gz,5,RV,1,1,1.0,729203
184_stage3.nii.gz,6,Aorta,2,2,0.5317788069337888,630074
184_stage3.nii.gz,7,PA,1,1,1.0,287542
184_stage3.nii.gz,8,LAA,1,1,1.0,59024
184_stage3.nii.gz,9,Coronary,1,1,1.0,10637
184_stage3.nii.gz,10,PV,3,3,0.5646506368476434,127346
15_stage3.nii.gz,1,Myocardium,1,1,1.0,1075110
15_stage3.nii.gz,2,LA,1,1,1.0,676241
15_stage3.nii.gz,3,LV,1,1,1.0,807639
15_stage3.nii.gz,4,RA,1,1,1.0,677661
15_stage3.nii.gz,5,RV,1,1,1.0,1063540
15_stage3.nii.gz,6,Aorta,2,2,0.5843601866264838,482461
15_stage3.nii.gz,7,PA,3,2,0.8040304338885461,34041
15_stage3.nii.gz,8,LAA,1,1,1.0,50334
15_stage3.nii.gz,9,Coronary,1,1,1.0,22470
