case_id,shape_mismatch,Dice_Myocardium,Dice_LA,Dice_LV,Dice_RA,Dice_RV,Dice_Aorta,Dice_PA,Dice_LAA,Dice_Coronary,Dice_PV,CC_Myocardium,CC_LA,CC_LV,CC_RA,CC_RV,CC_Aorta,CC_PA,CC_LAA,CC_Coronary,CC_PV,Conn_PV_LA,Conn_LAA_LA,Conn_Cor_MyoAo
590,False,0.9375916535133381,0.9636574719048946,0.9726467627693075,0.9733300183930907,0.9269170814440368,0.9489765006275155,0.9338862153834687,0.6540061842485613,0.4292000327967422,0.8690939281150011,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
729,False,0.9409764495612454,0.9689014743310481,0.9828597039097198,0.9745738118447195,0.9337503772133908,0.9575247336377474,0.8886044704484162,0.8143642036094572,0.40988628257311904,0.8592557304764965,1,2,1,1,1,2,2,1,2,2,1.0,1.0,1.0
23,False,0.9454246339342347,0.976113513892382,0.9798485772794032,0.9608898305084745,0.9471992865750594,0.9585412936716711,0.9236777659280325,0.6822662611996653,0.6008474576271187,0.87199519665502,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
444,False,0.9413997902043476,0.9650011088358376,0.9851463482659899,0.975825572390238,0.9423506911910049,0.9589691783423897,0.8238968633705476,0.8558010994402667,0.39825839403834884,0.8248875948993882,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
601,False,0.9444536933890982,0.9713891761461565,0.9833694325523261,0.9684807285367416,0.9390204941040086,0.9546889717154236,0.7980249746145678,0.7778073982448096,0.5208431035381168,0.8739409554636112,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
980,False,0.941366793607675,0.9814100866221294,0.9819904608264364,0.9778508970247577,0.952059484124411,0.9586216865587092,0.890238940464592,0.8342387399039981,0.35468747746058304,0.8742209283916472,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
2,False,0.9237282109477355,0.9689525770187796,0.9839005716083696,0.9551033475398684,0.9401825420882077,0.9561652647686625,0.802217140689379,0.8107960741548528,0.3471518876820452,0.8475878055438599,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
952,False,0.944477242351938,0.974045776728302,0.9838777134496461,0.9695464670631736,0.9517452007860638,0.9558893950852145,0.8412532884601711,0.7809302999565281,0.2846965699208443,0.8590171199773822,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
823,False,0.9467412249526478,0.9723856146796993,0.978812414879006,0.9644092937796221,0.9556063651848328,0.9560355307509532,0.9303479068394414,0.7178277638688848,0.4769042837325825,0.8949149734774473,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
74,False,0.9368500896981566,0.9761088994977849,0.9816008156101912,0.9699988774135608,0.9489621268582149,0.9530856107009412,0.9063218830993954,0.8209634414428838,0.504431853731447,0.8770004789670146,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
582,False,0.9350094470208405,0.9673733502818355,0.9809784313198383,0.9769202935559992,0.9336193413868524,0.9536478081207738,0.7946873270614278,0.831441990067639,0.41709746564115496,0.8146627631770815,1,1,1,1,1,2,1,1,2,3,1.0,1.0,0.5
404,False,0.9320540063311749,0.9736630127262106,0.978677895630112,0.9780837018992223,0.932567198494578,0.9580621405183215,0.8893964018711401,0.7935380077758413,0.3214597341271878,0.8560022099363886,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
858,False,0.9412355714652679,0.9718571376560964,0.9816297128669834,0.9705389444369347,0.9415293137527158,0.9532929170967731,0.914946567802732,0.7456272910899977,0.237820118828109,0.8701281360645698,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
565,False,0.9466633327348412,0.9665421517583617,0.9797324113697768,0.9667226627950791,0.945604587024871,0.9548534712377958,0.8281305481439398,0.7915289509119844,0.4146960513723804,0.8328653382715698,1,2,1,1,1,2,1,1,1,2,1.0,1.0,1.0
488,False,0.9543443972940059,0.973685722431255,0.982342540795919,0.9730279937093647,0.9543706896899313,0.955963287159004,0.8279109243018228,0.7788674895538159,0.43837700487157494,0.8456511529797582,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
495,False,0.9497586904475719,0.9658282492507091,0.9790354453853813,0.9758781149109793,0.9489767045998975,0.9577180072827347,0.8682781191515415,0.8152366256006843,0.37989350077185924,0.8280589457593924,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
575,False,0.9440081720115735,0.9729260248769365,0.9793051948590725,0.958058434312177,0.9376276115812946,0.962202299030699,0.9111506872876861,0.642420591594192,0.42552955323281844,0.8738734258676925,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
49,False,0.9455996317041356,0.9729487354257664,0.9829262009040448,0.9802046556598937,0.9538903339434514,0.957078827574659,0.8963810622633211,0.7167432556630805,0.5410945164761018,0.8890966587180411,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
968,False,0.9409097776071206,0.9731656916673943,0.9795267731232875,0.9743005077350536,0.939499474101697,0.9530633278543958,0.8736396776566216,0.8196601889743534,0.47368791167576946,0.8794960651427987,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
669,False,0.9415635413182702,0.9638590193085169,0.978834020970281,0.9686099788725433,0.9582045264772411,0.9499627901766067,0.9032295049075207,0.8418827445071626,0.4908571016651849,0.865080369115994,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
615,False,0.9464160579943374,0.9702421519843858,0.9846306854786754,0.9656928977090963,0.9504505536606719,0.9542821914094344,0.8749947063403384,0.8056569801945341,0.5534583021994087,0.8589412794459033,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
622,False,0.9487638540047044,0.9751757134884738,0.9806792055074278,0.9657706528938785,0.9381470191469222,0.9558219925196735,0.8821617076661262,0.8352375261788795,0.579326455129453,0.8415150232754972,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
240,False,0.9455363819872957,0.9723929253089852,0.9829549813082679,0.9751424816370649,0.9518160666062402,0.9568731163322134,0.8430024934796939,0.7444495042702266,0.5673917991740643,0.8683439882184995,1,1,1,1,2,2,2,1,1,2,1.0,1.0,1.0
175,False,0.9435644001844778,0.9723977968690874,0.9808493232188011,0.9753760627561459,0.9508868918175387,0.957412028423269,0.8860585287999896,0.7950596505123508,0.5019574286019896,0.8708848784747489,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
558,False,0.9488251896601217,0.9732930043596286,0.9812802911320664,0.9713372406714846,0.9537301363693117,0.9554671201354771,0.8823346203473454,0.7823225806451612,0.3682829181494662,0.8519268712021454,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
224,False,0.9336093866890659,0.967354755125248,0.9778905707566194,0.9731621655189545,0.9389889035338271,0.9465134620894002,0.8238134470783318,0.8359044640451676,0.3882130920170073,0.8259087152960367,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
481,False,0.9497878946574537,0.9728970763040554,0.983214921771769,0.9726482607703877,0.9476539431088118,0.9625685112620702,0.9150044639740759,0.7483264228301406,0.44909750337381915,0.8730728015405725,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
395,False,0.9454855241217358,0.9790794911779679,0.9800596634083191,0.9665144959987166,0.948287904647639,0.953326821032845,0.9213868489299304,0.7082539304430682,0.3563356912060082,0.8529806217425173,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
766,False,0.9434048818746161,0.973073558463829,0.9835388251466216,0.9761197832456321,0.944879014665906,0.9551214818461159,0.8744678040502779,0.8310525343351605,0.35197830403409364,0.8688361573108195,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
100,False,0.9548241747730933,0.9689439049052128,0.9840511614995245,0.9750708675487544,0.9507819357819358,0.9522238443582197,0.9067660302054097,0.8298680754389682,0.49947441385719293,0.8312978325591253,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
275,False,0.9482509981427778,0.9692685500154621,0.9777271864292116,0.9712265647837357,0.9495304089986141,0.9572546719521074,0.9171929853341645,0.6141655253375073,0.3593160242479698,0.7995106743196928,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
949,False,0.9559389114976968,0.9708806896475698,0.9811801374082952,0.9676114175481859,0.9518939333830554,0.9569756103168111,0.9066448449434885,0.811474655534455,0.4418003725737636,0.8674698795180723,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
664,False,0.9424560241920955,0.9706069907586821,0.979695315453115,0.9778945805398863,0.937533057652546,0.9548404351676273,0.8842047284128464,0.8536194510959662,0.6539341619428988,0.8706197569455519,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
230,False,0.9451436327533577,0.9682937176797037,0.9812006075517883,0.975069915433188,0.9417908106183016,0.9565026311884296,0.9049961069066491,0.771374671238347,0.4928112849263044,0.8524546777821888,1,1,1,1,1,2,1,1,1,4,1.0,1.0,1.0
407,False,0.939318146774547,0.9672138759188269,0.9791249169839884,0.9742358855493034,0.9518154461886685,0.9550313931783472,0.9190773442465516,0.7813430773482359,0.6152439721174723,0.7824867206435976,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
151,False,0.9424473840830183,0.9765101823870468,0.9818421959844241,0.9698188133130771,0.9514927630247824,0.961618325860678,0.9130072790125862,0.8282606269264121,0.5172977081951835,0.8574014500880481,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
833,False,0.9424265541638103,0.9739043199960102,0.977642332351889,0.9683146608593131,0.9566230477847019,0.9579199468125292,0.9133668979133243,0.8470186284877572,0.43941777526614023,0.8813667195893476,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
526,False,0.9405093242804777,0.9746717210338876,0.9770320280224428,0.9652878804328159,0.9527087818425268,0.9561790933925658,0.9187443605451868,0.7601537186346168,0.400098138436532,0.8784849622974027,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
680,False,0.9436665405847965,0.9726771822503155,0.9819078742523887,0.972020731502267,0.9561610814763944,0.9492112662835004,0.8632256712037495,0.8644241826844093,0.4607468959853133,0.8840044779266131,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
620,False,0.948335851686179,0.9606968532836117,0.9809626892345298,0.9685382923253503,0.9506842172704658,0.9544918977254203,0.9179892005820277,0.7665092385450327,0.35931340140551926,0.889573677516806,1,2,1,1,1,2,1,1,1,2,1.0,1.0,1.0
415,False,0.9304038250837938,0.9734896538762469,0.9839534557435812,0.9662614301760435,0.9545479145520233,0.9457864202558863,0.8689174120382452,0.7102776093354828,0.5209962657648136,0.8881990488016306,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
741,False,0.9449060862528742,0.9705917056298965,0.981188404469116,0.9726135692449487,0.9565691013781463,0.9557583709056579,0.9171502680269756,0.783443879748471,0.5171672694868166,0.8664573131786246,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
112,False,0.9424367107062094,0.9692436064097444,0.9846424231323695,0.9782972406155006,0.958694878733452,0.9521728722317263,0.8417563340865896,0.8267168590856673,0.3510998441165819,0.8571369299770559,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
410,False,0.948713126363906,0.9704353568344136,0.9837537819509651,0.9759096868787978,0.9558075009920916,0.9551064830687536,0.8586137379724376,0.773636763412489,0.41550756297873515,0.860187648788685,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
758,False,0.9441424562403429,0.9789997569184273,0.9823916532203405,0.962025096117652,0.9417303151072989,0.9525149981026305,0.8792011424142084,0.81659144701057,0.5104989112941399,0.8790468138882469,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
183,False,0.9484509819034445,0.9798208693183591,0.979055249047005,0.969183123964861,0.9536151290500655,0.9493672786635527,0.9241765342337784,0.7544787578911448,0.529550297185152,0.8517566339438499,2,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
847,False,0.945779242531585,0.9757680419957808,0.9814915328894255,0.9713026957748272,0.9555680625344856,0.9547802163044259,0.882008126349433,0.8140273837042993,0.5775042872995056,0.877929340357914,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
255,False,0.9434588628737294,0.9725102130499178,0.9813133734467503,0.9706187652217858,0.9501925013856524,0.9578634449781013,0.9207724633408971,0.7361247692493488,0.4074496035713455,0.8685422590246255,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
572,False,0.9536636140382074,0.9718482793101496,0.9818627322685767,0.9722326050037784,0.9491945848233279,0.9548106665743886,0.9023445033197727,0.8075156978776229,0.3815518932084902,0.8650846307723774,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
822,False,0.955133077388326,0.9717995372554306,0.9780121975590079,0.9758255740713282,0.9467075722789979,0.9558804603060127,0.9097262536282654,0.7205228462939175,0.5126723214741029,0.8868534443309575,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
938,False,0.9455471634208298,0.971174793936646,0.9805192107995846,0.9737071583012719,0.940580995995981,0.9498169007083068,0.8362344324341516,0.8385602041501579,0.32147813028684397,0.8644793994855142,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
336,False,0.9507568981985887,0.9704203184649062,0.9774054046549725,0.9657159174290372,0.948710670948401,0.9546988701046645,0.8947589915171413,0.8401567871912837,0.36660642291116363,0.8540586086700769,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
640,False,0.9405434280137654,0.9696348602473572,0.9749389093459369,0.9748874900513711,0.9490922449928039,0.945250558813977,0.9291251652557917,0.704661723920754,0.5261878039655817,0.8368103421866863,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
730,False,0.9467931631748577,0.9681938493485223,0.9826356180662771,0.9761460567665985,0.9494652161676406,0.9581080732952308,0.8252696081865609,0.835964049365051,0.3961373314091257,0.8511533044564322,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
371,False,0.9421861051546582,0.9736382108546209,0.9821652656380221,0.9729415616158588,0.9410056197089279,0.9469405741633891,0.8046139474432396,0.8547623383718813,0.3602204025407515,0.8292498537310097,1,1,1,1,1,2,2,1,2,3,1.0,1.0,0.5
722,False,0.9449035787259754,0.9758141202689791,0.9812304152444876,0.9719695138681623,0.9379552458492916,0.9587997179235267,0.9156833762328296,0.63954887961879,0.3799466005530657,0.859030975256558,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
911,False,0.948153864364102,0.9755039048743605,0.9816843991771106,0.9736320187274442,0.9483677600368885,0.9569522202707141,0.8466989434796834,0.7930078633252249,0.35691444600280503,0.865275525954611,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
446,False,0.9521866435806806,0.9766035685402346,0.9778319623910784,0.971989259636707,0.9523801071630631,0.9527013465935629,0.9286815614168348,0.8107499337514353,0.3626445322411106,0.8485015097970531,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
82,False,0.9471262061543513,0.9735339775190733,0.9818041585318403,0.976299567887707,0.9350355086231927,0.95168102372951,0.9117789736410181,0.8358814531235941,0.37020299303600535,0.8240042308013472,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
266,False,0.9467812322858973,0.9728223218480503,0.98155906911804,0.9732547917428661,0.9426787957062774,0.9584277247937271,0.8928389984029989,0.8259226274518322,0.6179805891367274,0.8810690522659563,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
868,False,0.9369111695928617,0.9654127949436784,0.9805596791644661,0.9752747928900878,0.9359229341202162,0.9501052368059933,0.9023629712604709,0.7368860967685401,0.6502440611780019,0.858989372083533,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
218,False,0.9487262698058315,0.9722416732737874,0.9828808622349576,0.9721621238234273,0.9444223518692836,0.960483809604972,0.9272464438533595,0.6103605383055489,0.46679655252121655,0.8852120037832518,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
992,False,0.933193474715014,0.9760979606609127,0.9828376781796142,0.9708241523763075,0.9533912205113434,0.9549851361498031,0.9009348807221148,0.8216445623342175,0.47187736154593546,0.8410040304440833,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
485,False,0.9485736523634031,0.9734547455335834,0.983152115364192,0.972343238855457,0.9418254559490241,0.9551638979645054,0.8960317727441015,0.8164806797979087,0.5679246456105447,0.8692582351204059,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
735,False,0.9455977030338208,0.972453722821364,0.9810333267828037,0.9753439409481421,0.9421088968611752,0.9605569391173917,0.9093574383022592,0.8244842293858887,0.3746495448409539,0.8537163845770501,1,4,1,1,1,2,2,1,1,2,1.0,1.0,1.0
17,False,0.9397877365049921,0.9731877613144576,0.975009992109383,0.9683659142107915,0.93907245996457,0.951251144670878,0.9158946530035174,0.6340806699528276,0.4204253396221086,0.8515806527652537,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
314,False,0.946745855619893,0.9750012251025745,0.981347818887997,0.9732808022097181,0.9518305426178063,0.9491199015313125,0.9050790209777073,0.770217083621464,0.27013516959959194,0.8587943977065904,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
807,False,0.9453935305879863,0.9735869931213622,0.9826872104713754,0.9788954621290292,0.9438876773418932,0.953021149464409,0.8441594601677149,0.7602249440914748,0.39559804591059516,0.8793876109670083,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
543,False,0.9424851459096945,0.9717564693088525,0.9824083696990639,0.9742416547892566,0.9563508367176019,0.9574660204180114,0.9040575335790745,0.8426306583330548,0.4338439525292484,0.8735342153245249,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
866,False,0.9510115503049329,0.9765743854782217,0.9809233980228232,0.9711248741147258,0.9427525532367458,0.9575849610852581,0.8600348101991917,0.8063854418425168,0.5647351938681938,0.8600846306633065,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
319,False,0.9446228927713943,0.9733603847650568,0.9830867749362932,0.9731150457686145,0.9431993805960737,0.9594067744122802,0.9063427348875913,0.8257604978271491,0.41817393190197355,0.8745691583543898,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
330,False,0.9390551240574528,0.9769619017597753,0.9776297727772367,0.972499289785606,0.9497532211001255,0.9538759644769593,0.910047490862933,0.7365399565451393,0.39105224517926973,0.8615871542531945,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
799,False,0.9493632704377009,0.9727344596084885,0.9823037523853283,0.974376660334077,0.952056720359361,0.9584278218522209,0.8740642283618285,0.81165486393079,0.4014169021718091,0.873761596739339,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
59,False,0.9491972986742692,0.976809886224709,0.9755750131080864,0.9675580616565246,0.9394866395992527,0.9563860820765095,0.9295831686395252,0.7873846051301421,0.3592818985001027,0.8666895866758346,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
212,False,0.9558355336660723,0.9725860532922977,0.9833818353666878,0.9731959440312452,0.9477017166732266,0.9502790309820608,0.8926220950012318,0.7887708538677765,0.408542868920033,0.8466595429380543,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
884,False,0.9362663449310333,0.9751952464216228,0.9842007736550813,0.972971904938628,0.9542134634818805,0.9539915510984298,0.786607510944463,0.852540138339564,0.32480803648750073,0.8695145935415974,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
452,False,0.9371764457991085,0.966798331664253,0.9803080952625509,0.9729621963066,0.9551067653859888,0.9582782405796508,0.9058958692359914,0.8404457565031918,0.44666772777916736,0.8878995824717147,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
412,False,0.9464265846613945,0.9709958708099948,0.978744451075449,0.9756430763611995,0.9431082300018432,0.9506766738618135,0.8711875848300527,0.8135747893383268,0.44136655026841093,0.8248205160196925,1,2,1,1,1,2,2,1,1,3,1.0,1.0,1.0
398,False,0.9363883654292943,0.9705893775843364,0.9795683889918598,0.9768392565712258,0.9334041990572578,0.9570967633000034,0.8804214676721663,0.8336453396946973,0.42287923798745697,0.8438555668099318,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
425,False,0.9451292190101408,0.9711675102100648,0.9823042458055095,0.9749691500076708,0.9456383564786717,0.9583824550894388,0.9055863801787736,0.7290636367351944,0.5156892487070305,0.8565230864580106,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
888,False,0.9470748773582499,0.9724748259527218,0.9819838542327246,0.9753866046030515,0.9500252059297026,0.9563742514624606,0.8872248451775093,0.8028395355011808,0.5714472565561441,0.8548332831618649,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
194,False,0.9453152585690654,0.9740149994718496,0.9825640999565898,0.9673980543505779,0.9540808058476759,0.9624231274326919,0.8967198431593212,0.6646487175402263,0.3818670764502497,0.8369308579635897,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
524,False,0.9448126152895565,0.9759774692233145,0.9789219401693116,0.9790369871692407,0.9459100734812549,0.9594230598030279,0.9222411155082784,0.6908825912397195,0.30836888743025925,0.8549993542358331,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
152,False,0.9509979526208845,0.960155187740888,0.9775683280882311,0.9752405073845929,0.9331377780644142,0.9545738195433381,0.8829752528312439,0.8041161208891382,0.37314737076572485,0.8471933554711452,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
978,False,0.9491995331439884,0.9697000405350629,0.9820348383233298,0.9740786224267985,0.9392894208402092,0.9532318608355868,0.9283391358324562,0.6975151912817733,0.3571410266266882,0.8748051571430298,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
463,False,0.9369664558708864,0.9756174183858097,0.9829659471156651,0.9713582683818808,0.9445444828549143,0.9571734132292977,0.8978825058163,0.7754774168971629,0.25116294094844294,0.8525930091107216,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
200,False,0.932383665716999,0.9736240185159499,0.978375828062248,0.969898808761368,0.9280889424185228,0.9564269701413032,0.8793992878154513,0.8074108755267206,0.29156701674118746,0.8685418257349983,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
597,False,0.936650470303203,0.9644319117300276,0.9823933605411809,0.9674120619575964,0.9569121964484912,0.9487386534499082,0.7677464383955331,0.7697006285734579,0.42348351191244604,0.8765400659246851,1,1,1,1,1,2,4,1,2,3,1.0,1.0,1.0
552,False,0.9342839538185878,0.9725528097920707,0.9797078649002036,0.9718949955153362,0.9467486304118059,0.9558518727528107,0.8785723042435069,0.8530372945251589,0.4025205960589861,0.8755581854043393,1,1,1,1,1,2,4,1,1,3,1.0,1.0,1.0
893,False,0.9474829737338232,0.9703997012188358,0.9823870717589387,0.9738911035061038,0.9442746016259516,0.9582779680472118,0.8821231126073885,0.8232662492047015,0.43069382236119325,0.8044633120059161,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
382,False,0.931496979663611,0.971868767504744,0.9775455060669613,0.9678764374901926,0.9398091629147093,0.9488091290354043,0.9182876323993039,0.7098052861703255,0.41177367034593865,0.8792746450756275,1,2,1,1,1,2,1,1,2,3,1.0,1.0,1.0
617,False,0.950883455291808,0.972618383228573,0.9820112243805854,0.9743467516636548,0.9489703223012819,0.9572082899984158,0.9285068085562644,0.6005526980911263,0.4647347362429478,0.8725234629801877,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
470,False,0.9383048590107325,0.9745535042661566,0.9810550188151271,0.964399941326922,0.9370811901779671,0.9563416884779498,0.9213821087569741,0.6792600776989699,0.32716379090127956,0.8792894476242912,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
839,False,0.9498759467316544,0.9724809278149291,0.9807084101118859,0.9794157669485903,0.9458833392508849,0.9543210076087879,0.8759324753337344,0.8274673148376182,0.5095788771990841,0.8506669232024026,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
121,False,0.950836060889539,0.9734473961770069,0.9837665368329048,0.9770493567593123,0.9489522994133281,0.9593343310042971,0.8917665418370894,0.8450853380870854,0.48654809393839415,0.8568202522550264,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
299,False,0.9467751481035083,0.964603642652659,0.9817654975694026,0.9661629103090644,0.9541037937849275,0.9573375634540147,0.9053155345466984,0.7846429080726499,0.6843451675297935,0.8830014839902038,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
267,False,0.9386351064908766,0.9714001567114701,0.9803956303513434,0.9660050166123485,0.9461320276664495,0.9524099266046695,0.9217584010164243,0.7317362692801341,0.42001617276316416,0.8260210109525178,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
94,False,0.949002326373201,0.9711955743735631,0.9827481027466564,0.9757894720863194,0.9493696647144547,0.96115243725098,0.8873646159386167,0.7790651938772165,0.44396308714874927,0.8459085811839925,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
691,False,0.948946816431863,0.9719163219032563,0.9831684644077454,0.9714724098626892,0.9510275175925335,0.9545625385426587,0.8758648675025554,0.8416979316034493,0.46589916956000893,0.8607962253911785,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
509,False,0.9515400345854481,0.972867118927494,0.9806362741391508,0.975525541904217,0.9464423568298703,0.9519872273186147,0.9251777714042705,0.820057950446455,0.3838509945506386,0.8199996441977548,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
629,False,0.9423779315283278,0.9756643786667553,0.9832534340084012,0.971155603370874,0.9479362451611297,0.9541757200424991,0.9147351416238858,0.7907655338139375,0.5031297765485115,0.8630384170018454,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
836,False,0.9376669196967915,0.9721678280100249,0.9803701481099569,0.9704265779605188,0.9380495306155531,0.9552758517147241,0.9072365127603521,0.8186193423800364,0.43622117752406536,0.8689697855084145,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
405,False,0.9390304447659892,0.9659277668064585,0.9779976783213253,0.9742704423186701,0.9410253367800664,0.9592929537939102,0.8906444456468806,0.8170133385909171,0.4133546506160068,0.8553149572517564,1,2,1,1,1,2,2,1,1,2,1.0,1.0,1.0
491,False,0.948197937700795,0.9740862182521923,0.9859363425079564,0.9757511311593214,0.947539068582588,0.9574776117081898,0.9073314244834294,0.7825708908478299,0.5455379865659811,0.8673078840856806,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
500,False,0.9421069603754124,0.973586810015482,0.9741822602763757,0.9778039810083318,0.9460998047856733,0.949342598982065,0.8891770625307985,0.7983676868623777,0.463385297516568,0.8312831454988949,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
469,False,0.940136747961177,0.9690743330380204,0.9778015053744841,0.968091600428168,0.9442983308089505,0.9605607695524885,0.9260550705761775,0.6514747635047176,0.5682212284384411,0.8807089415716677,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
985,False,0.9359033271342933,0.9690893991290728,0.9785680718583883,0.9778873283047265,0.9390311348433218,0.9503376792741619,0.8115786399902035,0.8225909054349495,0.4165685697469099,0.8542952315489724,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
860,False,0.9454980620381775,0.9740694522803126,0.9807875560978832,0.9712368380388954,0.9521953129298091,0.9600140859566585,0.9004941694462437,0.818809020144621,0.35463042398518985,0.8957179632500051,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
310,False,0.9267123764079628,0.9770138537101073,0.9824691235255552,0.9726263386761528,0.9521315746558031,0.9476953520640254,0.8421019874693996,0.7990311556455092,0.3605686010525764,0.8332266362940125,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
762,False,0.9525836358335212,0.9739287691750019,0.982750946262264,0.9738244151030808,0.9437474927663643,0.9530131736983586,0.9125196272872245,0.775339424472718,0.42440333128388574,0.8772148076030272,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
