case_id,class_id,class_name,HD95,ASD
7,4,RA,1.4142135623730951,0.5470967110815474
7,5,RV,5.0,1.1855029552655525
7,6,Aorta,2.0,0.6688590394809655
7,7,PA,8.18535277187245,1.6827812319318483
7,8,LAA,3.605551275463989,1.1332323088857463
7,9,Coronary,157.30543537970962,47.25888514957193
7,10,PV,3.7416573867739413,0.9262866604158351
31,1,Myocardium,2.0,0.4939128294785142
31,2,LA,1.4142135623730951,0.46387727138422385
31,3,LV,1.0,0.34788015793309546
31,4,RA,1.0,0.3550843174417558
31,5,RV,3.3166247903554,1.0714463250082895
31,6,Aorta,2.0,0.626795118278346
31,7,PA,4.58257569495584,1.2751101580697717
31,8,LAA,4.123105625617661,1.378773406769108
31,9,Coronary,147.81407240178453,22.543194655485244
31,10,PV,3.605551275463989,0.9515610397134
293,1,Myocardium,2.23606797749979,0.6978729621336439
293,2,LA,1.4142135623730951,0.4866959499893893
293,3,LV,1.4142135623730951,0.43150275475429994
293,4,RA,1.4142135623730951,0.4109968344914616
293,5,RV,3.3166247903554,1.2528788567436169
293,6,Aorta,2.0,0.6685364217961597
293,7,PA,4.123105625617661,1.3151746307949832
293,8,LAA,6.708203932499369,1.6375031424462598
293,9,Coronary,142.08800090085018,32.763775556712076
293,10,PV,2.449489742783178,0.6863892224502277
226,1,Myocardium,2.0,0.5548692273032911
226,2,LA,2.0,0.7253074263453898
226,3,LV,1.4142135623730951,0.46406826108996807
226,4,RA,1.4142135623730951,0.5030993633132235
226,5,RV,3.7416573867739413,0.9544367948165156
226,6,Aorta,2.0,0.7239926949701725
226,7,PA,3.7416573867739413,1.2603346109194
226,8,LAA,4.898979485566356,1.3872140676461058
226,9,Coronary,139.13302986710238,21.98137459030023
226,10,PV,3.0,0.910509769674682
70,1,Myocardium,1.4142135623730951,0.49923504986059075
70,2,LA,1.4142135623730951,0.4580172367353202
70,3,LV,1.4142135623730951,0.3939769478793792
70,4,RA,2.0,0.8258393368933155
70,5,RV,3.3166247903554,1.0322617484141339
70,6,Aorta,2.0,0.7824803300252676
70,7,PA,5.744562646538029,1.574747352547094
70,8,LAA,9.848857801796104,3.6647604746050146
70,9,Coronary,127.0196835140129,20.467329640632123
70,10,PV,4.898979485566356,1.184045593877714
445,1,Myocardium,2.0,0.5411602369107136
445,2,LA,1.7320508075688772,0.6380480028842382
445,3,LV,1.4142135623730951,0.4114147339230154
445,4,RA,1.7320508075688772,0.5581353073813529
445,5,RV,3.1622776601683795,0.9576432939825004
445,6,Aorta,2.0,0.6312574309171503
445,7,PA,4.47213595499958,1.2835795514042478
445,8,LAA,6.0,1.4771861537340154
445,9,Coronary,133.7460279784039,21.20629300882256
445,10,PV,2.449489742783178,0.8099206776686217
275,1,Myocardium,1.4142135623730951,0.46275192123597286
275,2,LA,2.0,0.6330976171328544
275,3,LV,1.4142135623730951,0.4360278095352912
275,4,RA,1.4142135623730951,0.5409874264943167
275,5,RV,3.1622776601683795,1.17617646715617
275,6,Aorta,2.0,0.6213425833876943
275,7,PA,3.7416573867739413,0.9548088463480233
275,8,LAA,9.0,3.1226170977222485
275,9,Coronary,130.4530566909032,32.470796684508144
275,10,PV,35.73513677041127,3.60996288166737
775,1,Myocardium,2.23606797749979,0.5729305329418535
775,2,LA,1.4142135623730951,0.5148879757607796
775,3,LV,1.0,0.351267664928198
775,4,RA,1.0,0.38030771732720886
775,5,RV,4.242640687119285,1.1308741540159142
775,6,Aorta,2.0,0.6392202997447504
775,7,PA,5.0990195135927845,1.3433724583557
775,8,LAA,4.123105625617661,1.302884153406981
775,9,Coronary,154.2886904474855,35.70798737569441
775,10,PV,3.0,0.838305500075611
628,1,Myocardium,2.23606797749979,0.5609698624245232
628,2,LA,1.4142135623730951,0.5018195928564386
628,3,LV,1.4142135623730951,0.38275886263776776
628,4,RA,1.4142135623730951,0.5515470195182763
628,5,RV,4.0,1.3274501844505693
628,6,Aorta,2.0,0.7650520659698203
628,7,PA,4.0,1.070524317509078
628,8,LAA,5.0990195135927845,1.3607235236778599
628,9,Coronary,131.94316958448437,22.733895941239656
628,10,PV,2.449489742783178,0.7672474204216885
782,1,Myocardium,1.4142135623730951,0.5206379982641772
782,2,LA,1.7320508075688772,0.6608155774400473
782,3,LV,1.4142135623730951,0.3872786184329281
782,4,RA,1.4142135623730951,0.42045522624931353
782,5,RV,4.0,1.150910967039049
782,6,Aorta,2.0,0.6068852714666526
782,7,PA,4.123105625617661,1.2177304618858154
782,8,LAA,5.0990195135927845,1.2889378178371023
782,9,Coronary,141.2834031300209,41.97652200470518
782,10,PV,2.23606797749979,0.7810982944294749
23,1,Myocardium,1.4142135623730951,0.4256563512962911
23,2,LA,1.4142135623730951,0.48963247700197554
23,3,LV,1.0,0.39261059271009374
23,4,RA,2.0,0.7233559943242092
23,5,RV,3.7416573867739413,1.0040799873274016
23,6,Aorta,2.0,0.6568904854551836
23,7,PA,3.3166247903554,1.0063898586535203
23,8,LAA,7.14142842854285,2.472708800935614
23,9,Coronary,84.94704232638121,10.200021984685774
23,10,PV,3.0,0.79165608265842
174,1,Myocardium,2.0,0.5215241308530125
174,2,LA,1.4142135623730951,0.6483823441760013
174,3,LV,1.0,0.3666368338713252
174,4,RA,1.4142135623730951,0.4974295248885019
174,5,RV,4.242640687119285,1.3152097328845866
174,6,Aorta,2.0,0.6188202769148655
174,7,PA,3.7416573867739413,1.258544063011041
174,8,LAA,5.0990195135927845,1.7718672397296842
174,9,Coronary,148.54628908188855,39.055800892494126
174,10,PV,4.898979485566356,1.0280093060041513
504,1,Myocardium,1.4142135623730951,0.5211703239496175
504,2,LA,1.7320508075688772,0.6198782476804523
504,3,LV,1.4142135623730951,0.49788594272002495
504,4,RA,1.4142135623730951,0.4418613833824235
504,5,RV,3.3166247903554,1.2588620003316018
504,6,Aorta,2.0,0.660087411145551
504,7,PA,4.47213595499958,1.188637535483358
504,8,LAA,6.6332495807108,2.2009684724010716
504,9,Coronary,145.67429423202984,29.279655884629207
504,10,PV,5.0,0.8974754410850194
510,1,Myocardium,1.4142135623730951,0.5101691790199735
510,2,LA,1.4142135623730951,0.5780763358186289
510,3,LV,1.4142135623730951,0.4140903209079918
510,4,RA,1.4142135623730951,0.462003461271305
510,5,RV,4.242640687119285,1.2666738185426387
510,6,Aorta,2.0,0.7019467704787444
510,7,PA,4.0,1.190653350773208
510,8,LAA,4.123105625617661,1.30866090564251
510,9,Coronary,142.5306984477379,23.532378357511035
510,10,PV,3.1622776601683795,0.9192398581870678
58,1,Myocardium,2.0,0.5708331083570739
58,2,LA,1.4142135623730951,0.6027683196019122
58,3,LV,1.4142135623730951,0.4110806349092503
58,4,RA,1.4142135623730951,0.5960994298918247
58,5,RV,3.605551275463989,1.110399131660491
58,6,Aorta,2.0,0.6660666830523516
58,7,PA,64.87680633323437,3.3061887838143273
58,8,LAA,3.605551275463989,1.1666135040164858
58,9,Coronary,130.06536818077285,26.47254557618285
58,10,PV,3.0,0.7850115332173482
773,1,Myocardium,1.7320508075688772,0.5578719255921522
773,2,LA,1.4142135623730951,0.4636780012786047
773,3,LV,1.4142135623730951,0.42505084853667263
773,4,RA,1.4142135623730951,0.6468983028180022
773,5,RV,4.47213595499958,1.3411986563068017
773,6,Aorta,2.0,0.5759325982836794
773,7,PA,154.57684173251826,14.263177529507098
773,8,LAA,4.0,1.094243662355923
773,9,Coronary,119.74556359214316,25.75711675162
773,10,PV,8.774964387392123,1.3612769641583635
265,1,Myocardium,1.4142135623730951,0.45553496815126615
265,2,LA,1.4142135623730951,0.6338681658064946
265,3,LV,1.4142135623730951,0.3855264776673628
265,4,RA,1.7320508075688772,0.6897309904687638
265,5,RV,3.605551275463989,1.1018929392397379
265,6,Aorta,2.0,0.6879343484800007
265,7,PA,85.62125904236635,5.333778305050693
265,8,LAA,4.69041575982343,1.2940738254717417
265,9,Coronary,127.90621564255585,23.993048732716925
265,10,PV,4.242640687119285,0.9967944122727086
