filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
882_refined.npy,1,Myocardium,1,1,1.0,643111
204_refined.npy,1,Myocardium,1,1,1.0,589604
394_refined.npy,1,Myocardium,1,1,1.0,1134668
457_refined.npy,1,Myocardium,1,1,1.0,517080
278_refined.npy,1,Myocardium,1,1,1.0,688198
227_refined.npy,1,Myocardium,1,1,1.0,699139
607_refined.npy,1,Myocardium,1,1,1.0,820438
753_refined.npy,1,Myocardium,1,1,1.0,818240
576_refined.npy,1,Myocardium,1,1,1.0,740265
146_refined.npy,1,Myocardium,1,1,1.0,581863
183_refined.npy,1,Myocardium,1,1,1.0,648248
755_refined.npy,1,Myocardium,1,1,1.0,575922
30_refined.npy,1,Myocardium,1,1,1.0,685471
548_refined.npy,1,Myocardium,1,1,1.0,707761
186_refined.npy,1,Myocardium,1,1,1.0,756785
488_refined.npy,1,Myocardium,1,1,1.0,776823
406_refined.npy,1,Myocardium,1,1,1.0,639111
856_refined.npy,1,Myocardium,1,1,1.0,504245
900_refined.npy,1,Myocardium,1,1,1.0,993000
952_refined.npy,1,Myocardium,1,1,1.0,744757
66_refined.npy,1,Myocardium,1,1,1.0,537654
778_refined.npy,1,Myocardium,1,1,1.0,663050
953_refined.npy,1,Myocardium,1,1,1.0,737886
760_refined.npy,1,Myocardium,1,1,1.0,626695
695_refined.npy,1,Myocardium,1,1,1.0,803922
380_refined.npy,1,Myocardium,1,1,1.0,947391
198_refined.npy,1,Myocardium,1,1,1.0,617690
497_refined.npy,1,Myocardium,1,1,1.0,776991
526_refined.npy,1,Myocardium,1,1,1.0,671863
106_refined.npy,1,Myocardium,1,1,1.0,951606
504_refined.npy,1,Myocardium,1,1,1.0,617900
506_refined.npy,1,Myocardium,1,1,1.0,657468
601_refined.npy,1,Myocardium,1,1,1.0,969232
160_refined.npy,1,Myocardium,1,1,1.0,983640
48_refined.npy,1,Myocardium,1,1,1.0,631095
936_refined.npy,1,Myocardium,1,1,1.0,751886
147_refined.npy,1,Myocardium,1,1,1.0,857204
89_refined.npy,1,Myocardium,1,1,1.0,637532
549_refined.npy,1,Myocardium,1,1,1.0,741801
22_refined.npy,1,Myocardium,1,1,1.0,628874
653_refined.npy,1,Myocardium,1,1,1.0,605321
634_refined.npy,1,Myocardium,1,1,1.0,642844
11_refined.npy,1,Myocardium,1,1,1.0,652611
888_refined.npy,1,Myocardium,1,1,1.0,670442
408_refined.npy,1,Myocardium,1,1,1.0,872875
414_refined.npy,1,Myocardium,1,1,1.0,628700
503_refined.npy,1,Myocardium,1,1,1.0,631478
849_refined.npy,1,Myocardium,1,1,1.0,601492
890_refined.npy,1,Myocardium,1,1,1.0,704898
997_refined.npy,1,Myocardium,1,1,1.0,942138
